Title_German,Title_English,Sentence,FS_Valenz,FS_Arousal
Aschenputtel,Cinderella,"Und als sie in die Küche kamen, lag Aschenputtel da in der Asche, wie sonst auch, denn es war auf der andern Seite vom Baum herabgesprungen, hatte dem Vogel auf dem Haselbäumchen die schönen Kleider wieder gebracht und sein graues Kittelchen angezogen.",1.0,2.0
Aschenputtel,Cinderella,"Am dritten Tag, als die Eltern und Schwestern fort waren, ging Aschenputtel wieder zu seiner Mutter Grab und sprach zu dem Bäumchen  „Bäumchen, rüttel dich und schüttel dich, wirf Gold und Silber über mich.“",0.5,3.0
Aschenputtel,Cinderella,"Nun warf ihm der Vogel ein Kleid herab, das war so prächtig und glänzend wie es noch keins gehabt hatte, und die Pantoffeln waren ganz golden.",2.0,2.5
Aschenputtel,Cinderella,"Als es in dem Kleid zu der Hochzeit kam, wussten sie alle nicht was sie vor Verwunderung sagen sollten.",2.0,3.0
Aschenputtel,Cinderella,"Der Königssohn tanzte ganz allein mit ihm, und wenn es einer aufforderte, sprach er „das ist meine Tänzerin.“",1.0,3.0
Aschenputtel,Cinderella,"Als es nun Abend war, wollte Aschenputtel fort, und der Königssohn wollte es begleiten, aber es entsprang ihm so geschwind dass er nicht folgen konnte.",0.0,3.0
Aschenputtel,Cinderella,"Der Königssohn hatte aber eine List gebraucht, und hatte die ganze Treppe mit Pech bestreichen lassen: da war, als es hinabsprang, der linke Pantoffel des Mädchens hängen geblieben.",-0.5,3.5
Aschenputtel,Cinderella,"Der Königssohn hob ihn auf, und er war klein und zierlich und ganz golden.",1.0,1.5
Aschenputtel,Cinderella,"Am nächsten Morgen ging er damit zu dem Mann, und sagte zu ihm „keine andere soll meine Gemahlin werden als die, an deren Fuß dieser goldene Schuh paßt.“",1.0,3.5
Aschenputtel,Cinderella,"Da freuten sich die beiden Schwestern, denn sie hatten schöne Füße.",1.0,2.0
Aschenputtel,Cinderella,"Die Älteste ging mit dem Schuh in die Kammer und wollte ihn anprobieren, und die Mutter stand dabei.",0.0,2.0
Aschenputtel,Cinderella,"Aber sie konnte mit der großen Zehe nicht hineinkommen, und der Schuh war ihr zu klein, da reichte ihr die Mutter ein Messer und sprach „hau die Zehe ab: wann du Königin bist, so brauchst du nicht mehr zu Fuß zu gehen.“",-2.0,3.5
Aschenputtel,Cinderella,"Das Mädchen hieb die Zehe ab, zwängte den Fuß in den Schuh, verbiss den Schmerz und ging heraus zum Königssohn.",0.5,3.5
Aschenputtel,Cinderella,"Da nahm er sie als seine Braut aufs Pferd, und ritt mit ihr fort.",1.0,3.0
Aschenputtel,Cinderella,"Sie mussten aber an dem Grabe vorbei, da saßen die zwei Täubchen auf dem Haselbäumchen, und riefen  „rucke di guck, rucke di guck, Blut ist im Schuck (Schuh): Der Schuck ist zu klein, die rechte Braut sitzt noch daheim.“",-0.5,3.5
Aschenputtel,Cinderella,Da blickte er auf ihren Fuß und sah wie das Blut herausquoll.,-2.0,4.0
Aschenputtel,Cinderella,"Er wendete sein Pferd um, brachte die falsche Braut wieder nach Haus und sagte das wäre nicht die rechte, die andere Schwester sollte den Schuh anziehen.",-0.5,2.5
Aschenputtel,Cinderella,"Da ging diese in die Kammer und kam mit den Zehen glücklich in den Schuh, aber die Ferse war zu groß.",0.0,2.0
Aschenputtel,Cinderella,"Da reichte ihr die Mutter ein Messer und sprach „hau ein Stück von der Ferse ab: wann du Königin bist, brauchst du nicht mehr zu Fuß zu gehen.“",-1.5,3.5
Aschenputtel,Cinderella,"Das Mädchen hieb ein Stück von der Ferse ab, zwängte den Fuß in den Schuh, verbiss den Schmerz und ging heraus zum Königssohn.",-2.0,3.0
Aschenputtel,Cinderella,Da nahm er sie als seine Braut aufs Pferd und ritt mit ihr fort.,1.0,3.0
Aschenputtel,Cinderella,"Als sie an dem Haselbäumchen vorbeikamen, saßen die zwei Täubchen darauf und riefen  „rucke di guck, rucke di guck, Blut ist im Schuck: der Schuck ist zu klein, die rechte Braut sitzt noch daheim.“",-0.5,3.5
Aschenputtel,Cinderella,"Er blickte nieder auf ihren Fuß, und sah wie das Blut aus dem Schuh quoll und an den weißen Strümpfen ganz rot heraufgestiegen war.",-2.0,4.5
Aschenputtel,Cinderella,"Da wendete er sein Pferd, und brachte die falsche Braut wieder nach Haus.",-1.0,3.0
Aschenputtel,Cinderella,"„Das ist auch nicht die rechte,“ sprach er, „habt ihr keine andere Tochter?“",-0.5,2.5
Aschenputtel,Cinderella,"„Nein,“ sagte der Mann, „nur von meiner verstorbenen Frau ist noch ein kleines verbuttetes Aschenputtel da: das kann unmöglich die Braut sein.“",-1.5,2.5
Aschenputtel,Cinderella,"Der Königssohn sprach er sollte es heraufschicken, die Mutter aber antwortete „ach nein, das ist viel zu schmutzig, das darf sich nicht sehen lassen.“",-2.0,2.5
Aschenputtel,Cinderella,"Er wollte es aber durchaus haben, und Aschenputtel musste gerufen werden.",0.5,2.5
Aschenputtel,Cinderella,"Da wusch es sich erst Hände und Angesicht rein, ging dann hin und neigte sich vor dem Königssohn, der ihm den goldenen Schuh reichte.",1.0,3.0
Aschenputtel,Cinderella,"Dann setzte es sich auf einen Schemel, zog den Fuß aus dem schweren Holzschuh und steckte ihn in den Pantoffel, der war wie angegossen.",1.0,2.0
Aschenputtel,Cinderella,"Und als es sich in die Höhe richtete und der König ihm ins Gesicht sah, so erkannte er das schöne Mädchen, das mit ihm getanzt hatte, und rief „das ist die rechte Braut!“",2.0,3.0
Aschenputtel,Cinderella,Die Stiefmutter und die beiden Schwestern erschraken und wurden bleich vor Ärger: er aber nahm Aschenputtel aufs Pferd und ritt mit ihm fort.,-2.0,3.5
Aschenputtel,Cinderella,"Als sie an dem Haselbäumchen vorbei kamen, riefen die zwei weißen Täubchen  „rucke di guck, rucke di guck, kein Blut im Schuck: der Schuck ist nicht zu klein, die rechte Braut, die führt er heim.“",1.5,2.5
Aschenputtel,Cinderella,"Und als sie das gerufen hatten, kamen sie beide herab geflogen und setzten sich dem Aschenputtel auf die Schultern, eine rechts, die andere links, und blieben da sitzen.",1.0,2.5
Aschenputtel,Cinderella,"Als die Hochzeit mit dem Königssohn sollte gehalten werden, kamen die falschen Schwestern, wollten sich einschmeicheln und Teil an seinem Glück nehmen.",-2.0,2.5
Aschenputtel,Cinderella,"Als die Brautleute nun zur Kirche gingen, war die älteste zur rechten, die jüngste zur linken Seite: da pickten die Tauben einer jeden das eine Auge aus.",-2.5,4.5
Aschenputtel,Cinderella,"Hernach als sie heraus gingen, war die älteste zur linken und die jüngste zur rechten: da pickten die Tauben einer jeden das andere Auge aus.",-2.0,3.5
Aschenputtel,Cinderella,Und waren sie also für ihre Bosheit und Falschheit mit Blindheit auf ihr Lebtag gestraft.,-2.0,1.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Brüderchen nahm sein Schwesterchen an der Hand und sprach „seit die Mutter tot ist, haben wir keine gute Stunde mehr; die Stiefmutter schlägt uns alle Tage, und wenn wir zu ihr kommen, stößt sie uns mit den Füßen fort.",-2.5,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Die harten Brotkrusten, die übrig bleiben, sind unsere Speise, und dem Hündlein unter dem Tisch gehts besser: dem wirft sie doch manchmal einen guten Bissen zu.",1.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Dass Gott erbarm, wenn das unsere Mutter wüßte!",-2.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Komm, wir wollen miteinander in die weite Welt gehen.“",2.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Sie gingen den ganzen Tag über Wiesen, Felder und Steine, und wenn es regnete, sprach das Schwesterchen „Gott und unsere Herzen die weinen zusammen!“",1.5,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Abends kamen sie in einen großen Wald und waren so müde von Jammer, Hunger und dem langen Weg, dass sie sich in einen hohlen Baum setzten und einschliefen.",-0.5,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Am andern Morgen, als sie aufwachten, stand die Sonne schon hoch am Himmel und schien heiss in den Baum hinein.",1.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da sprach das Brüderchen „Schwesterchen, mich dürstet, wenn ich ein Brünnlein wüßte, ich ging und tränk einmal; ich mein, ich hört eins rauschen.“",1.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Brüderchen stand auf, nahm Schwesterchen an der Hand, und sie wollten das Brünnlein suchen.",1.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Die böse Stiefmutter aber war eine Hexe und hatte wohl gesehen wie die beiden Kinder fortgegangen waren, war ihnen nachgeschlichen, heimlich, wie die Hexen schleichen, und hatte alle Brunnen im Walde verwünscht.",-2.0,4.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Als sie nun ein Brünnlein fanden, das so glitzerig über die Steine sprang, wollte das Brüderchen daraus trinken: aber das Schwesterchen hörte wie es im Rauschen sprach „wer aus mir trinkt, wird ein Tiger: wer aus mir trinkt, wird ein Tiger.“",-1.5,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da rief das Schwesterchen „ich bitte dich, Brüderchen, trink nicht, sonst wirst du ein wildes Tier und zerreißest mich.“",-1.0,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Brüderchen trank nicht, ob es gleich so großen Durst hatte, und sprach „ich will warten bis zur nächsten Quelle.“",0.0,1.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Als sie zum zweiten Brünnlein kamen, hörte das Schwesterchen wie auch dieses sprach „wer aus mir trinkt, wird ein Wolf: wer aus mir trinkt, wird ein Wolf.“",-1.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da rief das Schwesterchen „Brüderchen, ich bitte dich, trink nicht, sonst wirst du ein Wolf und frissest mich.“",-1.0,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Brüderchen trank nicht und sprach „ich will warten, bis wir zur nächsten Quelle kommen, aber dann muss ich trinken, du magst sagen, was du willst: mein Durst ist gar zu groß.“",0.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Und als sie zum dritten Brünnlein kamen, hörte das Schwesterlein, wie es im Rauschen sprach „wer aus mir trinkt, wird ein Reh: wer aus mir trinkt, wird ein Reh.“",0.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Schwesterchen sprach „ach Brüderchen, ich bitte dich, trink nicht, sonst wirst du ein Reh und läufst mir fort.“",-1.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Aber das Brüderchen hatte sich gleich beim Brünnlein nieder geknieet, hinab gebeugt und von dem Wasser getrunken, und wie die ersten Tropfen auf seine Lippen gekommen waren, lag es da als ein Rehkälbchen.",1.5,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Nun weinte das Schwesterchen über das arme verwünschte Brüderchen, und das Rehchen weinte auch und saß so traurig neben ihm.",-2.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da sprach das Mädchen endlich „sei still, liebes Rehchen, ich will dich ja nimmermehr verlassen.“",1.5,1.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Dann band es sein goldenes Strumpfband ab und tat es dem Rehchen um den Hals, und rupfte Binsen und flocht ein weiches Seil daraus.",0.5,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Daran band es das Tierchen und führte es weiter, und ging immer tiefer in den Wald hinein.",0.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Und als sie lange lange gegangen waren, kamen sie endlich an ein kleines Haus, und das Mädchen schaute hinein, und weil es leer war, dachte es „hier können wir bleiben und wohnen.“",1.0,1.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da suchte es dem Rehchen Laub und Moos zu einem weichen Lager, und jeden Morgen ging es aus und sammelte sich Wurzeln, Beeren und Nüsse, und für das Rehchen brachte es zartes Gras mit, das fraß es ihm aus der Hand, war vergnügt und spielte vor ihm herum.",2.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Abends wenn Schwesterchen müde war und sein Gebet gesagt hatte, legte es seinen Kopf auf den Rücken des Rehkälbchens, das war sein Kissen, darauf es sanft einschlief.",2.0,1.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Und hätte das Brüderchen nur seine menschliche Gestalt gehabt, es wäre ein herrliches Leben gewesen.",2.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das dauerte eine Zeitlang, dass sie so allein in der Wildnis waren.",-0.5,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Es trug sich aber zu, dass der König des Landes eine große Jagd in dem Wald hielt.",1.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da schallte das Hörnerblasen, Hundegebell und das lustige Geschrei der Jäger durch die Bäume, und das Rehlein hörte es und wäre gar zu gerne dabei gewesen.",1.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"„Ach,“ sprach es zum Schwesterlein, „laß mich hinaus in die Jagd, ich kanns nicht länger mehr aushalten,“ und bat so lange, bis es einwilligte.",1.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"„Aber,“ sprach es zu ihm, „komm mir ja Abends wieder, vor den wilden Jägern schließ ich mein Türlein; und damit ich dich kenne, so klopf und sprich mein Schwesterlein, laß mich herein: und wenn du nicht so sprichst, so schließ ich mein Türlein nicht auf.“",0.5,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Nun sprang das Rehchen hinaus, und war ihm so wohl und war so lustig in freier Luft.",2.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Der König und seine Jäger sahen das schöne Tier und setzten ihm nach, aber sie konnten es nicht einholen, und wenn sie meinten, sie hätten es gewiss, da sprang es über das Gebüsch weg und war verschwunden.",1.5,4.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Als es dunkel ward, lief es zu dem Häuschen, klopfte und sprach „mein Schwesterlein, laß mich herein.“",0.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da ward ihm die kleine Tür aufgetan, es sprang hinein und ruhete sich die ganze Nacht auf seinem weichen Lager aus.",2.0,1.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Am andern Morgen ging die Jagd von neuem an, und als das Rehlein wieder das Hüfthorn hörte und das ho, ho! der Jäger, da hatte es keine Ruhe, und sprach „Schwesterchen, mach mir auf, ich muss hinaus.“",1.0,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,Das Schwesterchen öffnete ihm die Türe und sprach „aber zu Abend musst du wieder da sein und dein Sprüchlein sagen.“,0.0,1.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Als der König und seine Jäger das Rehlein mit dem goldenen Halsband wieder sahen, jagten sie ihm alle nach, aber es war ihnen zu schnell und behend.",1.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das währte den ganzen Tag, endlich aber hatten es die Jäger Abends umzingelt, und einer verwundete es ein wenig am Fuß, so dass es hinken musste und langsam fortlief.",-1.5,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da schlich ihm ein Jäger nach bis zu dem Häuschen und hörte wie es rief „mein Schwesterlein, laß mich herein,“ und sah dass die Tür ihm aufgetan und alsbald wieder zugeschlossen ward.",0.0,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Der Jäger behielt das alles wohl im Sinn, ging zum König und erzählte ihm was er gesehen und gehört hatte.",0.0,2.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,Da sprach der König „morgen soll noch einmal gejagt werden.“,0.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Schwesterchen aber erschrak gewaltig, als es sah dass sein Rehkälbchen verwundet war.",-1.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Es wusch ihm das Blut ab, legte Kräuter auf und sprach „geh auf dein Lager, lieb Rehchen, dass du wieder heil wirst.“",1.5,2.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Die Wunde aber war so gering, dass das Rehchen am Morgen nichts mehr davon spürte.",1.0,1.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Und als es die Jagdlust wieder draußen hörte, sprach es „ich kanns nicht aushalten, ich muss dabei sein; so bald soll mich keiner kriegen.“",1.0,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Schwesterchen weinte und sprach „nun werden sie dich töten, und ich bin hier allein im Wald und bin verlassen von aller Welt: ich laß dich nicht hinaus.“",-2.0,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"„So sterb ich dir hier vor Betrübnis,“ antwortete das Rehchen, „wenn ich das Hüfthorn höre, so mein ich, ich müsst aus den Schuhen springen!“",-0.5,4.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da konnte das Schwesterchen nicht anders und schloss ihm mit schwerem Herzen die Tür auf, und das Rehchen sprang gesund und fröhlich in den Wald.",1.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Als es der König erblickte, sprach er zu seinen Jägern „nun jagt ihm nach den ganzen Tag bis in die Nacht, aber dass ihm keiner etwas zu Leide tut.“",0.5,3.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Sobald die Sonne untergegangen war, sprach der König zum Jäger „nun komm und zeige mir das Waldhäuschen.“",0.5,1.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Und als er vor dem Türlein war, klopfte er an und rief „lieb Schwesterlein, laß mich herein.“",1.0,3.0
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Da ging die Tür auf, und der König trat herein, und da stand ein Mädchen, das war so schön wie er noch keins gesehen hatte.",2.5,1.5
Bruederchen und Schwesterchen,Little Brother and Little Sister,"Das Mädchen erschrak als es sah dass nicht sein Rehlein sondern ein Mann herein kam, der eine goldene Krone auf dem Haupt hatte.",-0.5,3.5
